Minimum inventory to achieve 96% fulfillment:
24000

Probability vector:
1.0, 1.0, 0.9852272727272727, 0.9476678043230944, 0.9726651480637813, 0.9441277080957811, 0.9577625570776256, 0.9508571428571428, 0.9393592677345538, 0.8934707903780069, 0.8360091743119266, 0.9058553386911596, 0.8747126436781609, 0.8918296892980437, 0.8640552995391705, 0.8835063437139562, 0.8394919168591224, 0.7884393063583816, 0.7800925925925926, 0.7740440324449595, 0.7587006960556845, 0.7177700348432056, 0.7965116279069767, 0.7788125727590222, 0.7389277389277389, 0.7537922987164527, 0.8119158878504673, 0.8245614035087719, 0.7798594847775175, 0.7397420867526378, 0.7124413145539906, 0.6756756756756757, 0.68, 0.7090694935217904, 0.7759433962264151, 0.8370720188902007, 0.8226950354609929, 0.7869822485207101, 0.7476303317535545, 0.8090154211150652, 0.8016627078384798, 0.9429250891795482, 0.9452380952380952, 0.9404052443384983, 0.9152744630071599, 0.8864994026284349, 0.9055023923444976, 0.9269461077844311, 0.9244604316546763, 0.9675870348139256, 0.9651442307692307, 0.9458483754512635, 0.9216867469879518, 0.9903498190591074, 0.9903381642512077, 0.9891172914147521, 0.9854721549636803, 0.9709090909090909, 0.9502427184466019, 0.93681652490887

Delivery:
9/27/2013,0
9/28/2013,0
9/29/2013,0
9/30/2013,0
10/1/2013,0
10/2/2013,0
10/3/2013,0
10/4/2013,0
10/5/2013,0
10/6/2013,0
10/7/2013,0
10/8/2013,0
10/9/2013,0
10/10/2013,0
10/11/2013,0
10/12/2013,0
10/13/2013,0
10/14/2013,0
10/15/2013,0
10/16/2013,0
10/17/2013,0
10/18/2013,0
10/19/2013,0
10/20/2013,0
10/21/2013,0
10/22/2013,0
10/23/2013,0
10/24/2013,0
10/25/2013,0
10/26/2013,0
10/27/2013,0
10/28/2013,0
10/29/2013,0
10/30/2013,0
10/31/2013,0
11/1/2013,0
11/2/2013,0
11/3/2013,0
11/4/2013,0
11/5/2013,0
11/6/2013,0
11/7/2013,0
11/8/2013,0
11/9/2013,0
11/10/2013,0
11/11/2013,0
11/12/2013,0
11/13/2013,0
11/14/2013,0
11/15/2013,0
11/16/2013,0
11/17/2013,0
11/18/2013,0
11/19/2013,0
11/20/2013,0
11/21/2013,0
11/22/2013,0
11/23/2013,0
11/24/2013,0
11/25/2013,0
11/26/2013,0
11/27/2013,0
11/28/2013,0
11/29/2013,0
11/30/2013,0
12/1/2013,0
12/2/2013,0
12/3/2013,0
12/4/2013,0
12/5/2013,0
12/6/2013,0
12/7/2013,0
12/8/2013,0
12/9/2013,0
12/10/2013,0
12/11/2013,0
12/12/2013,0
12/13/2013,0
12/14/2013,0
12/15/2013,0
12/16/2013,0
12/17/2013,0
12/18/2013,0
12/19/2013,0
12/20/2013,0
12/21/2013,0
12/22/2013,0
12/23/2013,0
12/24/2013,0
12/25/2013,0
12/26/2013,0
12/27/2013,0
12/28/2013,0
12/29/2013,0
12/30/2013,0
12/31/2013,0
1/1/2014,0
1/2/2014,0
1/3/2014,0
1/4/2014,0
1/5/2014,0
1/6/2014,0
1/7/2014,0
1/8/2014,0
1/9/2014,0
1/10/2014,0
1/11/2014,0
1/12/2014,0
1/13/2014,0
1/14/2014,0
1/15/2014,0
1/16/2014,0
1/17/2014,0
1/18/2014,0
1/19/2014,0
1/20/2014,0
1/21/2014,0
1/22/2014,0
1/23/2014,0
1/24/2014,0
1/25/2014,0
1/26/2014,0
1/27/2014,0
1/28/2014,0
1/29/2014,0
1/30/2014,0
1/31/2014,0
2/1/2014,0
2/2/2014,0
2/3/2014,0
2/4/2014,0
2/5/2014,0
2/6/2014,0
2/7/2014,0
2/8/2014,0
2/9/2014,0
2/10/2014,0
2/11/2014,0
2/12/2014,0
2/13/2014,0
2/14/2014,0
2/15/2014,0
2/16/2014,0
2/17/2014,0
2/18/2014,0
2/19/2014,0
2/20/2014,0
2/21/2014,0
2/22/2014,0
2/23/2014,0
2/24/2014,0
2/25/2014,0
2/26/2014,0
2/27/2014,0
2/28/2014,0
3/1/2014,0
3/2/2014,0
3/3/2014,0
3/4/2014,0
3/5/2014,0
3/6/2014,0
3/7/2014,0
3/8/2014,0
3/9/2014,0
3/10/2014,0
3/11/2014,0
3/12/2014,0
3/13/2014,0
3/14/2014,0
3/15/2014,0
3/16/2014,0
3/17/2014,0
3/18/2014,0
3/19/2014,0
3/20/2014,0
3/21/2014,0
3/22/2014,0
3/23/2014,0
3/24/2014,0
3/25/2014,0
3/26/2014,0
3/27/2014,0
3/28/2014,0
3/29/2014,0
3/30/2014,0
3/31/2014,0
4/1/2014,0
4/2/2014,0
4/3/2014,0
4/4/2014,0
4/5/2014,0
4/6/2014,0
4/7/2014,0
4/8/2014,0
4/9/2014,0
4/10/2014,0
4/11/2014,0
4/12/2014,0
4/13/2014,0
4/14/2014,0
4/15/2014,0
4/16/2014,0
4/17/2014,0
4/18/2014,0
4/19/2014,0
4/20/2014,0
4/21/2014,0
4/22/2014,0
4/23/2014,0
4/24/2014,0
4/25/2014,0
4/26/2014,0
4/27/2014,0
4/28/2014,0
4/29/2014,0
4/30/2014,0
5/1/2014,0
5/2/2014,0
5/3/2014,0
5/4/2014,0
5/5/2014,0
5/6/2014,0
5/7/2014,0
5/8/2014,0
5/9/2014,0
5/10/2014,0
5/11/2014,0
5/12/2014,0
5/13/2014,0
5/14/2014,0
5/15/2014,0
5/16/2014,0
5/17/2014,0
5/18/2014,0
5/19/2014,0
5/20/2014,0
5/21/2014,0
5/22/2014,0
5/23/2014,0
5/24/2014,0
5/25/2014,0
5/26/2014,0
5/27/2014,0
5/28/2014,0
5/29/2014,0
5/30/2014,0
5/31/2014,0
6/1/2014,0
6/2/2014,0
6/3/2014,0
6/4/2014,0
6/5/2014,0
6/6/2014,0
6/7/2014,0
6/8/2014,0
6/9/2014,0
6/10/2014,0
6/11/2014,0
6/12/2014,0
6/13/2014,0
6/14/2014,0
6/15/2014,0
6/16/2014,0
6/17/2014,0
6/18/2014,0
6/19/2014,0
6/20/2014,0
6/21/2014,0
6/22/2014,0
6/23/2014,0
6/24/2014,0
6/25/2014,0
6/26/2014,0
6/27/2014,0
6/28/2014,0
6/29/2014,0
6/30/2014,0
7/1/2014,0
7/2/2014,0
7/3/2014,0
7/4/2014,0
7/5/2014,0
7/6/2014,0
7/7/2014,0
7/8/2014,0
7/9/2014,0
7/10/2014,0
7/11/2014,0
7/12/2014,0
7/13/2014,0
7/14/2014,0
7/15/2014,0
7/16/2014,0
7/17/2014,0
7/18/2014,0
7/19/2014,0
7/20/2014,0
7/21/2014,0
7/22/2014,0
7/23/2014,0
7/24/2014,0
7/25/2014,0
7/26/2014,0
7/27/2014,0
7/28/2014,0
7/29/2014,0
7/30/2014,0
7/31/2014,0
8/1/2014,0
8/2/2014,0
8/3/2014,0
8/4/2014,0
8/5/2014,0
8/6/2014,0
8/7/2014,0
8/8/2014,0
8/9/2014,0
8/10/2014,0
8/11/2014,0
8/12/2014,0
8/13/2014,0
8/14/2014,0
8/15/2014,0
8/16/2014,0
8/17/2014,0
8/18/2014,0
8/19/2014,0
8/20/2014,0
8/21/2014,0
8/22/2014,0
8/23/2014,0
8/24/2014,0
8/25/2014,0
8/26/2014,0
8/27/2014,0
8/28/2014,0
8/29/2014,0
8/30/2014,0
8/31/2014,0
9/1/2014,0
9/2/2014,0
9/3/2014,0
9/4/2014,0
9/5/2014,0
9/6/2014,0
9/7/2014,0
9/8/2014,0
9/9/2014,0
9/10/2014,0
9/11/2014,0
9/12/2014,0
9/13/2014,0
9/14/2014,0
9/15/2014,51.0
9/16/2014,145.0
9/17/2014,285.0
9/18/2014,0
9/19/2014,615.0
9/20/2014,121.0
9/21/2014,574.0
9/22/2014,876.0
9/23/2014,894.0
9/24/2014,390.0
9/25/2014,0
9/26/2014,993.0
9/27/2014,330.0
9/28/2014,822.0
9/29/2014,1895.0
9/30/2014,735.0
10/1/2014,586.0
10/2/2014,0
10/3/2014,113.0
10/4/2014,2.0
10/5/2014,86.0
10/6/2014,191.0
10/7/2014,662.0
10/8/2014,23.0
10/9/2014,0
10/10/2014,372.0
10/11/2014,78.0
10/12/2014,209.0
10/13/2014,148.0
10/14/2014,295.0
10/15/2014,73.0
10/16/2014,0
10/17/2014,514.0
10/18/2014,132.0
10/19/2014,236.0
10/20/2014,119.0
10/21/2014,339.0
10/22/2014,41.0
10/23/2014,0
10/24/2014,322.0
10/25/2014,70.0
10/26/2014,113.0
10/27/2014,647.0
10/28/2014,440.0
10/29/2014,355.0
10/30/2014,0
10/31/2014,0
11/1/2014,394.0
11/2/2014,33.0
11/3/2014,311.0
11/4/2014,479.0
11/5/2014,330.0
11/6/2014,0
11/7/2014,1335.0
11/8/2014,135.0
11/9/2014,360.0
11/10/2014,938.0
11/11/2014,598.0
11/12/2014,99.0
11/13/2014,0
11/14/2014,203.0
11/15/2014,31.0
11/16/2014,292.0
11/17/2014,422.0
11/18/2014,186.0
11/19/2014,316.0
11/20/2014,0
11/21/2014,377.0
11/22/2014,258.0
11/23/2014,482.0
11/24/2014,660.0
11/25/2014,249.0
11/26/2014,294.0
11/27/2014,0
11/28/2014,313.0
11/29/2014,89.0
11/30/2014,251.0
12/1/2014,224.0
12/2/2014,53.0
12/3/2014,0
12/4/2014,0
12/5/2014,104.0
12/6/2014,10.0
12/7/2014,75.0
12/8/2014,49.0
12/9/2014,165.0
12/10/2014,0
12/11/2014,0
12/12/2014,545.0
12/13/2014,107.0
12/14/2014,580.0
12/15/2014,371.0
12/16/2014,294.0
12/17/2014,0
12/18/2014,0
12/19/2014,668.0
12/20/2014,15.0
12/21/2014,1111.0
12/22/2014,699.0
12/23/2014,1921.0
12/24/2014,0
12/25/2014,0
12/26/2014,887.0
12/27/2014,394.0
12/28/2014,197.0
12/29/2014,400.0
12/30/2014,1542.0
12/31/2014,0
1/1/2015,0
1/2/2015,198.0
1/3/2015,0
1/4/2015,202.0
1/5/2015,453.0
1/6/2015,327.0
1/7/2015,0
1/8/2015,0
1/9/2015,282.0
1/10/2015,1.0
1/11/2015,73.0
1/12/2015,436.0
1/13/2015,189.0
1/14/2015,0
1/15/2015,0
1/16/2015,686.0
1/17/2015,317.0
1/18/2015,12.0
1/19/2015,11.0
1/20/2015,236.0
1/21/2015,0
1/22/2015,0
1/23/2015,1253.0
1/24/2015,652.0
1/25/2015,387.0
1/26/2015,0
1/27/2015,301.0
1/28/2015,0
1/29/2015,0
1/30/2015,253.0
1/31/2015,87.0
2/1/2015,129.0
2/2/2015,232.0
2/3/2015,91.0
2/4/2015,0
2/5/2015,0
2/6/2015,367.0
2/7/2015,38.0
2/8/2015,254.0
2/9/2015,235.0
2/10/2015,442.0
2/11/2015,0
2/12/2015,0
2/13/2015,676.0
2/14/2015,107.0
2/15/2015,353.0
2/16/2015,89.0
2/17/2015,392.0
2/18/2015,0
2/19/2015,0
2/20/2015,1265.0
2/21/2015,714.0
2/22/2015,73.0
2/23/2015,0
2/24/2015,365.0
2/25/2015,0
2/26/2015,0
2/27/2015,436.0
2/28/2015,588.0
3/1/2015,751.0
3/2/2015,0
3/3/2015,879.0
3/4/2015,0
3/5/2015,0
3/6/2015,401.0
3/7/2015,38.0
3/8/2015,113.0
3/9/2015,319.0
3/10/2015,331.0
3/11/2015,0
3/12/2015,0
3/13/2015,1713.0
3/14/2015,51.0
3/15/2015,83.0
3/16/2015,481.0
3/17/2015,473.0
3/18/2015,0
3/19/2015,0
3/20/2015,1379.0
3/21/2015,53.0
3/22/2015,66.0
3/23/2015,1533.0
3/24/2015,521.0
3/25/2015,0
3/26/2015,0
3/27/2015,866.0
3/28/2015,189.0
3/29/2015,343.0
3/30/2015,891.0
3/31/2015,686.0
4/1/2015,0
4/2/2015,0
4/3/2015,621.0
4/4/2015,269.0
4/5/2015,41.0
4/6/2015,266.0
4/7/2015,307.0
4/8/2015,0
4/9/2015,0
4/10/2015,2102.0
4/11/2015,112.0
4/12/2015,453.0
4/13/2015,605.0
4/14/2015,466.0
4/15/2015,0
4/16/2015,0
4/17/2015,0
4/18/2015,809.0
4/19/2015,193.0
4/20/2015,561.0
4/21/2015,493.0
4/22/2015,0
4/23/2015,0
4/24/2015,1928.0
4/25/2015,41.0
4/26/2015,151.0
4/27/2015,512.0
4/28/2015,1308.0
4/29/2015,0
4/30/2015,0
5/1/2015,384.0
5/2/2015,63.0
5/3/2015,178.0
5/4/2015,169.0
5/5/2015,503.0
5/6/2015,0
5/7/2015,0
5/8/2015,353.0
5/9/2015,6.0
5/10/2015,65.0
5/11/2015,121.0
5/12/2015,550.0
5/13/2015,0
5/14/2015,0
5/15/2015,1098.0
5/16/2015,111.0
5/17/2015,137.0
5/18/2015,472.0
5/19/2015,1058.0
5/20/2015,0
5/21/2015,0
5/22/2015,884.0
5/23/2015,50.0
5/24/2015,1115.0
5/25/2015,728.0
5/26/2015,1796.0
5/27/2015,0
5/28/2015,0
5/29/2015,225.0
5/30/2015,60.0
5/31/2015,148.0
6/1/2015,383.0
6/2/2015,520.0
6/3/2015,0
6/4/2015,0
6/5/2015,996.0
6/6/2015,17.0
6/7/2015,407.0
6/8/2015,395.0
6/9/2015,488.0
6/10/2015,0
6/11/2015,0
6/12/2015,697.0
6/13/2015,94.0
6/14/2015,337.0
6/15/2015,349.0
6/16/2015,1048.0
6/17/2015,0
6/18/2015,0
6/19/2015,1321.0
6/20/2015,269.0
6/21/2015,86.0
6/22/2015,241.0
6/23/2015,322.0
6/24/2015,0
6/25/2015,0
6/26/2015,2106.0
6/27/2015,324.0
6/28/2015,368.0
6/29/2015,586.0
6/30/2015,1100.0
7/1/2015,0
7/2/2015,0
7/3/2015,574.0
7/4/2015,64.0
7/5/2015,224.0
7/6/2015,458.0
7/7/2015,249.0
7/8/2015,0
7/9/2015,0
7/10/2015,766.0
7/11/2015,325.0
7/12/2015,0
7/13/2015,52.0
7/14/2015,252.0
7/15/2015,0
7/16/2015,0
7/17/2015,623.0
7/18/2015,209.0
7/19/2015,119.0
7/20/2015,872.0
7/21/2015,338.0
7/22/2015,0
7/23/2015,0
7/24/2015,556.0
7/25/2015,668.0
7/26/2015,149.0
7/27/2015,314.0
7/28/2015,1139.0
7/29/2015,0
7/30/2015,0
7/31/2015,895.0
8/1/2015,224.0
8/2/2015,728.0
8/3/2015,237.0
8/4/2015,580.0
8/5/2015,0
8/6/2015,0
8/7/2015,1100.0
8/8/2015,44.0
8/9/2015,344.0
8/10/2015,439.0
8/11/2015,186.0
8/12/2015,0
8/13/2015,0
8/14/2015,1062.0
8/15/2015,157.0
8/16/2015,218.0
8/17/2015,1168.0
8/18/2015,479.0
8/19/2015,0
8/20/2015,0
8/21/2015,1280.0
8/22/2015,424.0
8/23/2015,606.0
8/24/2015,1555.0
8/25/2015,0
8/26/2015,0
8/27/2015,0
8/28/2015,163.0
8/29/2015,103.0
8/30/2015,71.0
8/31/2015,376.0
9/1/2015,0
9/2/2015,0
9/3/2015,0
9/4/2015,1259.0
9/5/2015,253.0
9/6/2015,210.0
9/7/2015,495.0
9/8/2015,737.0
9/9/2015,0
9/10/2015,0
9/11/2015,2113.0
9/12/2015,34.0
9/13/2015,114.0
9/14/2015,488.0
9/15/2015,676.0
9/16/2015,0
9/17/2015,0
9/18/2015,1371.0
9/19/2015,103.0
9/20/2015,298.0
9/21/2015,1309.0
9/22/2015,0
9/23/2015,0
9/24/2015,0
9/25/2015,815.0
9/26/2015,1517.0
9/27/2015,266.0
9/28/2015,0
9/29/2015,0
9/30/2015,0
10/1/2015,0
10/2/2015,0
10/3/2015,0
10/4/2015,0
10/5/2015,0
10/6/2015,431.0
10/7/2015,0
10/8/2015,0
10/9/2015,563.0
10/10/2015,167.0
10/11/2015,270.0
10/12/2015,456.0
10/13/2015,137.0
10/14/2015,0
10/15/2015,0
10/16/2015,178.0
10/17/2015,146.0
10/18/2015,159.0
10/19/2015,97.0
10/20/2015,856.0
10/21/2015,0
10/22/2015,0
10/23/2015,1764.0
10/24/2015,409.0
10/25/2015,522.0
10/26/2015,339.0
10/27/2015,334.0
10/28/2015,0
10/29/2015,825.0
10/30/2015,77.0
10/31/2015,184.0
11/1/2015,245.0
11/2/2015,611.0
11/3/2015,135.0
11/4/2015,0
11/5/2015,0
11/6/2015,0
11/7/2015,614.0
11/8/2015,478.0
11/9/2015,366.0
11/10/2015,243.0
11/11/2015,0
11/12/2015,0
11/13/2015,513.0
11/14/2015,258.0
11/15/2015,232.0
11/16/2015,381.0
11/17/2015,363.0
11/18/2015,0
11/19/2015,0
11/20/2015,246.0
11/21/2015,1034.0
11/22/2015,384.0
11/23/2015,645.0
11/24/2015,483.0
11/25/2015,37.0
11/26/2015,0
11/27/2015,678.0
11/28/2015,126.0
11/29/2015,714.0
11/30/2015,557.0
12/1/2015,977.0
12/2/2015,0
12/3/2015,0
12/4/2015,525.0
12/5/2015,1428.0
12/6/2015,176.0
12/7/2015,516.0
12/8/2015,1149.0
12/9/2015,0
12/10/2015,0
12/11/2015,714.0
12/12/2015,460.0
12/13/2015,24.0
12/14/2015,77.0
12/15/2015,44.0
12/16/2015,0
12/17/2015,0
12/18/2015,1422.0
12/19/2015,312.0
12/20/2015,466.0
12/21/2015,700.0
12/22/2015,399.0
12/23/2015,0
12/24/2015,0
12/25/2015,662.0
12/26/2015,1109.0
